Time, GyroscopeX, GyroscopeY, GyroscopeZ 
6.3052631578947365, -0.98, -0.19, 3.094
6.315789473684211, -0.98, -0.223, 2.875
6.326315789473684, -0.84, -0.34, 3.139
6.336842105263158, -0.63, -0.263, 3.508
6.347368421052631, -0.56, -0.182, 3.451
6.3578947368421055, -0.42, -0.214, 3.232
6.368421052631579, -0.56, -0.283, 3.22
6.378947368421053, -0.49, -0.401, 3.483
6.389473684210526, -0.42, -0.49, 3.183
6.4, -0.42, -0.373, 2.92
6.410526315789474, -0.42, -0.433, 3.264
6.421052631578948, -0.07, -0.251, 3.439
6.431578947368421, -0.14, -0.218, 3.658
6.442105263157894, 0.14, -0.174, 3.808
6.4526315789473685, 0.14, -0.206, 3.589
6.463157894736842, 0.07, -0.409, 3.126
6.473684210526316, 0.07, -0.429, 2.839
6.484210526315789, 0.0, -0.292, 2.863
6.494736842105263, -0.07, -0.142, 2.818
6.505263157894737, 0.07, -0.214, 3.232
6.515789473684211, 0.07, -0.194, 3.52
6.526315789473684, 0.21, -0.174, 3.808
6.536842105263158, 0.21, 0.114, 3.787
6.5473684210526315, 0.14, -0.125, 3.532
6.557894736842106, 0.14, -0.016, 2.911
6.568421052631579, 0.14, 0.183, 2.591
6.578947368421052, 0.07, 0.288, 2.396
6.589473684210526, 0.0, 0.09, 2.717
6.6, 0.21, 0.24, 2.672
6.610526315789474, -0.07, 0.219, 2.384
6.621052631578947, -0.07, 0.288, 2.396
6.631578947368421, -0.07, 0.183, 2.591
6.6421052631578945, -0.07, 0.26, 2.96
6.652631578947369, -0.42, 0.11, 3.005
6.663157894736842, -0.35, 0.041, 2.993
6.673684210526316, -0.42, -0.085, 2.899
6.684210526315789, -0.28, -0.166, 2.956
6.6947368421052635, -0.07, -0.19, 3.094
6.705263157894737, -0.07, -0.364, 3.276
6.71578947368421, -0.28, -0.373, 2.92
6.726315789473684, -0.35, -0.393, 2.632
6.7368421052631575, -0.14, -0.36, 2.851
6.747368421052632, -0.28, -0.592, 2.952
6.757894736842105, -0.21, -0.511, 2.895
6.768421052631579, -0.28, -0.571, 3.24
6.778947368421052, -0.49, -0.681, 3.86
6.7894736842105265, -0.35, -0.523, 4.173
6.8, -0.35, -0.632, 3.585
6.810526315789474, -0.42, -0.79, 3.272
6.821052631578947, -0.14, -0.596, 3.378
6.831578947368421, -0.14, -0.616, 3.09
6.842105263157895, -0.07, -0.661, 2.94
6.852631578947369, -0.21, -0.583, 3.309
6.863157894736842, -0.28, -0.77, 3.56
6.873684210526315, -0.14, -0.563, 3.597
6.88421052631579, -0.07, -0.677, 3.435
6.894736842105263, -0.14, -0.596, 3.378
6.905263157894737, -0.28, -0.45, 3.759
6.91578947368421, -0.21, -0.174, 3.808
6.926315789473684, -0.21, -0.141, 4.027
6.936842105263158, -0.35, -0.198, 3.946
6.947368421052632, -0.35, -0.117, 3.889
6.957894736842105, -0.28, -0.3, 3.714
6.968421052631579, -0.07, -0.482, 3.54
6.978947368421053, -0.07, -0.62, 3.516
6.989473684210527, 0.07, -0.677, 3.435
7.0, 0.14, -0.717, 2.859
7.010526315789473, 0.14, -0.754, 3.066
7.021052631578947, 0.0, -0.596, 3.378
7.031578947368421, -0.07, -0.397, 3.058
7.042105263157895, 0.07, -0.364, 3.276
7.052631578947368, -0.07, -0.259, 3.082
7.063157894736842, 0.07, -0.336, 2.713
7.073684210526316, 0.21, -0.466, 3.045
7.08421052631579, 0.21, -0.721, 3.285
7.094736842105263, 0.21, -0.924, 2.822
7.105263157894737, 0.21, -1.2, 2.774
7.11578947368421, 0.21, -1.695, 2.758
7.126315789473685, 0.21, -2.007, 2.916
7.136842105263158, 0.35, -2.526, 3.038
7.147368421052631, 0.35, -2.664, 3.013
7.157894736842105, 0.42, -2.287, 3.293
7.168421052631579, 0.28, -2.53, 3.463
7.178947368421053, 0.35, -2.08, 3.329
7.189473684210526, 0.14, -1.723, 3.321
7.2, 0.0, -1.792, 3.309
7.2105263157894735, 0.14, -1.423, 3.232
7.221052631578948, 0.14, -1.192, 3.131
7.231578947368421, -0.07, -0.94, 3.317
7.242105263157895, -0.14, -0.847, 3.191
7.252631578947368, 0.0, -0.859, 3.26
7.2631578947368425, 0.21, -0.685, 3.078
7.273684210526316, 0.14, -0.661, 2.94
7.28421052631579, 0.14, -0.547, 3.102
7.294736842105263, 0.07, -0.523, 2.964
7.3052631578947365, 0.14, -0.454, 2.976
7.315789473684211, 0.07, -0.316, 3.001
7.326315789473684, 0.07, -0.409, 3.126
7.336842105263158, 0.0, -0.271, 3.151
7.347368421052631, 0.07, -0.332, 3.495
7.3578947368421055, 0.14, -0.251, 3.439
7.368421052631579, 0.0, -0.446, 3.333
7.378947368421053, -0.07, -0.352, 3.208
7.389473684210526, 0.07, -0.292, 2.863
7.4, 0.0, -0.263, 2.299
7.410526315789474, 0.14, -0.105, 2.611
7.421052631578948, 0.14, -0.154, 2.887
7.431578947368421, -0.07, -0.178, 3.025
7.442105263157894, -0.07, -0.146, 3.244
7.4526315789473685, -0.14, 0.005, 3.199
7.463157894736842, -0.21, 0.061, 3.28
7.473684210526316, -0.21, 0.146, 2.798
7.484210526315789, -0.07, 0.256, 2.177
7.494736842105263, 0.07, 0.337, 2.121
7.505263157894737, 0.07, 0.357, 2.409
7.515789473684211, -0.21, 0.252, 2.603
7.526315789473684, -0.35, 0.54, 2.583
7.536842105263158, -0.28, 0.633, 2.457
7.5473684210526315, -0.28, 0.852, 2.425
7.557894736842106, -0.21, 0.953, 2.656
7.568421052631579, -0.21, 0.803, 2.701
7.578947368421052, -0.14, 0.815, 2.632
7.589473684210526, -0.21, 0.759, 2.55
7.6, -0.07, 0.167, 3.086
7.610526315789474, -0.21, -0.097, 2.968
7.621052631578947, -0.28, -0.048, 2.693
7.631578947368421, -0.28, -0.048, 2.693
7.6421052631578945, -0.28, -0.219, 2.449
7.652631578947369, -0.14, -0.069, 2.405
7.663157894736842, -0.07, -0.162, 2.53
7.673684210526316, -0.21, -0.15, 2.461
7.684210526315789, -0.21, 0.114, 2.579
7.6947368421052635, -0.21, 0.167, 3.086
7.705263157894737, -0.14, 0.126, 3.718
7.71578947368421, -0.14, 0.256, 3.386
7.726315789473684, 0.07, 0.017, 3.13
7.7368421052631575, 0.0, -0.016, 2.911
7.747368421052632, 0.14, -0.121, 3.106
7.757894736842105, 0.14, 0.021, 2.705
7.768421052631579, 0.14, -0.336, 2.713
7.778947368421052, 0.21, -0.429, 2.839
7.7894736842105265, 0.21, -0.34, 3.139
7.8, 0.14, -0.223, 2.875
7.810526315789474, 0.0, 0.073, 3.212
7.821052631578947, 0.07, 0.211, 3.236
7.831578947368421, 0.07, 0.349, 3.26
7.842105263157895, 0.07, 0.394, 3.41
7.852631578947369, 0.21, 0.442, 3.134
7.863157894736842, 0.14, -0.008, 3.268
7.873684210526315, 0.0, 0.029, 3.062
7.88421052631579, 0.21, -0.028, 2.98
7.894736842105263, 0.14, 0.077, 2.786
7.905263157894737, 0.28, -0.073, 2.83
7.91578947368421, 0.35, -0.129, 2.749
7.926315789473684, 0.28, 0.069, 2.429
7.936842105263158, 0.28, 0.418, 2.064
7.947368421052632, 0.28, 0.434, 2.778
7.957894736842105, 0.21, 0.596, 2.664
7.968421052631579, 0.21, 0.884, 2.644
7.978947368421053, 0.21, 1.14, 2.404
7.989473684210527, 0.07, 1.014, 2.311
8.0, 0.14, 0.702, 2.469
8.010526315789473, 0.14, 0.771, 2.482
8.021052631578947, 0.42, 0.584, 2.733
8.031578947368422, 0.07, 0.341, 2.903
8.042105263157895, 0.28, 0.252, 2.603
8.052631578947368, 0.21, 0.3, 2.328
8.063157894736841, 0.21, 0.333, 2.546
8.073684210526316, 0.07, 0.426, 2.421
8.08421052631579, -0.14, 0.402, 2.559
8.094736842105263, -0.07, 0.321, 2.615
8.105263157894736, 0.07, 0.459, 2.64
8.115789473684211, -0.07, 0.459, 2.64
8.126315789473685, -0.07, 0.446, 2.709
8.136842105263158, -0.42, 0.321, 2.615
8.147368421052631, -0.07, 0.296, 2.753
8.157894736842104, -0.14, 0.203, 2.879
8.16842105263158, -0.14, 0.309, 2.684
8.178947368421053, 0.07, 0.455, 3.066
8.189473684210526, 0.07, 0.155, 3.155
8.2, 0.0, 0.065, 2.855
8.210526315789474, 0.28, -0.016, 2.911
8.221052631578948, 0.28, -0.036, 2.624
8.23157894736842, 0.14, -0.166, 2.956
8.242105263157894, 0.14, -0.06, 2.761
8.25263157894737, 0.21, 0.102, 2.648
8.263157894736842, 0.35, 0.122, 2.936
8.273684210526316, 0.21, 0.211, 3.236
8.284210526315789, -0.07, 0.073, 3.212
8.294736842105262, 0.0, 0.098, 3.074
8.305263157894737, -0.14, -0.133, 3.175
8.31578947368421, -0.14, -0.154, 2.887
8.326315789473684, -0.14, -0.048, 2.693
8.336842105263157, -0.14, -0.117, 2.68
8.347368421052632, -0.07, -0.186, 2.668
8.357894736842105, 0.0, -0.243, 2.587
8.368421052631579, -0.14, -0.129, 2.749
8.378947368421052, -0.21, -0.085, 2.899
8.389473684210527, -0.28, 0.053, 2.924
8.4, -0.14, 0.256, 2.177
8.410526315789474, -0.07, 0.759, 2.55
8.421052631578947, 0.0, 0.828, 2.563
8.43157894736842, -0.07, 0.978, 2.518
8.442105263157895, -0.07, 0.941, 2.725
8.452631578947368, -0.21, 0.84, 2.494
8.463157894736842, -0.28, 0.852, 2.425
8.473684210526315, -0.35, 0.694, 2.113
8.48421052631579, -0.35, 0.491, 2.859
8.494736842105263, -0.07, 0.296, 2.753
8.505263157894737, 0.07, 0.122, 2.936
8.51578947368421, 0.0, 0.252, 2.603
8.526315789473685, 0.14, 0.402, 2.559
8.536842105263158, 0.28, 0.272, 2.891
8.547368421052632, 0.35, 0.138, 2.441
8.557894736842105, 0.28, -0.004, 2.843
8.56842105263158, 0.0, 0.102, 2.648
8.578947368421053, 0.07, -0.138, 2.392
8.589473684210526, -0.14, -0.048, 2.693
8.6, -0.07, -0.004, 2.843
8.610526315789473, -0.21, 0.073, 3.212
8.621052631578948, -0.28, -0.129, 3.958
8.631578947368421, -0.35, -0.279, 4.002
8.642105263157895, -0.14, -0.332, 3.495
8.652631578947368, -0.21, -0.263, 3.508
8.663157894736843, -0.21, -0.389, 3.414
8.673684210526316, -0.14, -0.352, 3.208
8.68421052631579, -0.14, -0.417, 2.77
8.694736842105263, -0.07, -0.604, 3.021
8.705263157894738, -0.28, -0.401, 3.483
8.715789473684211, -0.21, -0.308, 3.358
8.726315789473684, -0.28, -0.17, 3.382
8.736842105263158, -0.21, 0.001, 3.625
8.74736842105263, -0.28, 0.301, 3.536
8.757894736842106, -0.35, 0.248, 3.029
8.76842105263158, -0.21, 0.086, 3.143
8.778947368421052, -0.28, 0.13, 3.293
8.789473684210526, -0.21, -0.158, 3.313
8.8, 0.07, -0.198, 2.737
8.810526315789474, 0.07, -0.247, 3.013
8.821052631578947, 0.07, -0.304, 2.932
8.83157894736842, 0.07, -0.247, 3.013
8.842105263157896, 0.07, -0.235, 2.944
8.852631578947369, 0.28, -0.028, 2.98
8.863157894736842, 0.49, 0.187, 3.374
8.873684210526315, 0.42, 0.256, 3.386
8.884210526315789, 0.21, 0.386, 3.053
8.894736842105264, 0.28, 0.422, 2.847
8.905263157894737, 0.35, 0.357, 2.409
8.91578947368421, 0.35, 0.471, 2.571
8.926315789473684, 0.35, 0.702, 2.469
8.936842105263159, 0.35, 0.515, 2.721
8.947368421052632, 0.28, 0.434, 2.778
8.957894736842105, 0.35, 0.471, 2.571
8.968421052631578, 0.35, 0.313, 2.259
8.978947368421053, 0.42, 0.438, 2.352
8.989473684210527, 0.28, 0.252, 2.603
9.0, 0.14, 0.288, 2.396
9.010526315789473, 0.0, 0.438, 2.352
9.021052631578947, -0.21, 0.333, 2.546
9.031578947368422, -0.14, 0.414, 2.49
9.042105263157895, -0.21, 0.24, 2.672
9.052631578947368, -0.49, 0.183, 2.591
9.063157894736841, -0.14, 0.102, 2.648
9.073684210526316, -0.21, 0.183, 2.591
9.08421052631579, 0.0, 0.195, 2.522
9.094736842105263, 0.07, 0.353, 2.834
9.105263157894736, -0.07, 0.102, 2.648
9.115789473684211, -0.21, 0.021, 2.705
9.126315789473685, -0.07, 0.008, 2.774
9.136842105263158, -0.07, -0.202, 3.163
9.147368421052631, -0.14, -0.097, 2.968
9.157894736842104, 0.0, 0.053, 2.924
9.16842105263158, -0.14, 0.098, 3.074
9.178947368421053, -0.07, 0.077, 2.786
9.189473684210526, -0.14, 0.069, 2.429
9.2, -0.21, 0.045, 2.567
9.210526315789474, -0.14, -0.073, 2.83
9.221052631578948, -0.28, -0.259, 3.082
9.23157894736842, 0.0, -0.296, 3.289
9.242105263157894, -0.07, -0.077, 3.256
9.25263157894737, -0.07, -0.113, 3.463
9.263157894736842, 0.0, -0.121, 3.106
9.273684210526316, 0.14, -0.028, 2.98
9.284210526315789, 0.14, 0.008, 2.774
9.294736842105262, 0.14, 0.183, 2.591
9.305263157894737, 0.14, 0.321, 2.615
9.31578947368421, 0.07, 0.377, 2.697
9.326315789473684, 0.0, 0.446, 2.709
9.336842105263157, -0.21, 0.483, 2.502
9.347368421052632, -0.28, 0.665, 2.676
9.357894736842105, -0.21, 0.584, 2.733
9.368421052631579, -0.21, 0.507, 2.364
9.378947368421052, -0.21, 0.515, 2.721
9.389473684210527, 0.07, 0.377, 2.697
9.4, -0.14, 0.227, 2.741
9.410526315789474, -0.07, -0.004, 2.843
9.421052631578947, 0.0, -0.016, 2.911
9.43157894736842, 0.07, 0.09, 2.717
9.442105263157895, 0.0, 0.114, 2.579
9.452631578947368, 0.07, 0.463, 2.214
9.463157894736842, 0.0, 0.459, 2.64
9.473684210526315, -0.14, 0.203, 2.879
9.48421052631579, -0.14, 0.373, 3.122
9.494736842105263, -0.14, 0.244, 3.455
9.505263157894737, -0.28, -0.125, 3.532
9.51578947368421, -0.21, 0.179, 3.017
9.526315789473685, 0.0, 0.029, 3.062
9.536842105263158, -0.07, 0.155, 3.155
9.547368421052632, 0.14, -0.06, 2.761
9.557894736842105, -0.07, 0.155, 3.155
9.56842105263158, 0.0, 0.09, 2.717
9.578947368421053, 0.14, 0.065, 2.855
9.589473684210526, 0.21, -0.052, 3.118
9.6, 0.0, 0.041, 2.993
9.610526315789473, -0.14, 0.122, 2.936
9.621052631578948, 0.0, -0.028, 2.98
9.631578947368421, 0.0, -0.178, 3.025
9.642105263157895, 0.07, -0.089, 3.325
9.652631578947368, 0.0, -0.239, 3.37
9.663157894736843, -0.14, -0.308, 3.358
9.673684210526316, -0.07, -0.356, 3.633
9.68421052631579, 0.07, -0.344, 3.564
9.694736842105263, 0.07, -0.214, 3.232
9.705263157894738, 0.14, -0.121, 3.106
9.715789473684211, 0.14, -0.008, 3.268
9.726315789473684, 0.35, 0.037, 3.418
9.736842105263158, 0.49, 0.037, 3.418
9.74736842105263, 0.42, 0.13, 3.293
9.757894736842106, 0.0, 0.041, 2.993
9.76842105263158, 0.14, -0.016, 2.911
9.778947368421052, -0.14, -0.089, 3.325
9.789473684210526, -0.28, -0.121, 3.106
9.8, -0.42, -0.223, 2.875
9.810526315789474, -0.42, -0.243, 2.587
9.821052631578947, -0.49, -0.129, 2.749
9.83157894736842, -0.56, -0.048, 2.693
9.842105263157896, -0.56, -0.129, 2.749
9.852631578947369, -0.56, -0.129, 2.749
9.863157894736842, -0.49, 0.077, 2.786
9.873684210526315, -0.21, 0.008, 2.774
9.884210526315789, -0.14, 0.122, 2.936
9.894736842105264, -0.21, 0.365, 2.765
9.905263157894737, -0.07, 0.39, 2.628
9.91578947368421, -0.35, 0.491, 2.859
9.926315789473684, -0.07, 0.236, 3.098
9.936842105263159, -0.07, 0.134, 2.867
9.947368421052632, 0.0, 0.114, 2.579
9.957894736842105, 0.0, -0.016, 2.911
9.968421052631578, 0.21, 0.203, 2.879
9.978947368421053, 0.14, 0.24, 2.672
9.989473684210527, 0.42, 0.029, 3.062
10.0, 0.35, 0.008, 2.774
10.010526315789473, 0.49, -0.178, 3.025
10.021052631578947, 0.28, -0.028, 2.98
10.031578947368422, 0.21, -0.158, 3.313
10.042105263157895, 0.49, -0.239, 3.37
10.052631578947368, 0.56, -0.251, 3.439
10.063157894736841, 0.28, -0.259, 3.082
10.073684210526316, 0.21, -0.292, 2.863
10.08421052631579, 0.28, -0.283, 3.22
10.094736842105263, 0.0, -0.364, 3.276
10.105263157894736, 0.0, -0.296, 3.289
10.115789473684211, -0.14, -0.235, 2.944
10.126315789473685, -0.28, -0.336, 3.921
10.136842105263158, -0.35, -0.291, 4.071
10.147368421052631, -0.42, -0.3, 3.714
10.157894736842104, -0.21, -0.227, 3.301
10.16842105263158, -0.21, -0.129, 2.749
10.178947368421053, -0.07, -0.085, 2.899
10.189473684210526, -0.07, 0.008, 2.774
10.2, 0.0, 0.045, 2.567
10.210526315789474, 0.0, 0.159, 2.729
10.221052631578948, 0.07, 0.54, 2.583
10.23157894736842, 0.07, 0.341, 2.903
10.242105263157894, -0.07, 0.536, 3.009
10.25263157894737, 0.07, 0.653, 2.745
10.263157894736842, 0.07, 0.633, 2.457
10.273684210526316, 0.28, 0.56, 2.871
10.284210526315789, 0.49, 0.572, 2.802
10.294736842105262, 0.21, 0.353, 2.834
10.305263157894737, 0.42, 0.077, 2.786
10.31578947368421, 0.42, 0.012, 2.348
10.326315789473684, 0.35, -0.081, 2.474
10.336842105263157, 0.14, 0.0, 2.417
10.347368421052632, 0.21, -0.162, 2.53
10.357894736842105, -0.14, 0.102, 2.648
10.368421052631579, -0.21, -0.004, 2.843
10.378947368421052, -0.21, -0.02, 3.337
10.389473684210527, -0.42, -0.174, 3.808
10.4, -0.49, -0.101, 3.394
10.410526315789474, -0.42, -0.101, 3.394
10.421052631578947, -0.28, -0.214, 3.232
10.43157894736842, -0.21, -0.202, 3.163
10.442105263157895, -0.21, -0.178, 3.025
10.452631578947368, -0.21, -0.073, 2.83
10.463157894736842, -0.21, -0.028, 2.98
10.473684210526315, -0.21, 0.053, 2.924
10.48421052631579, -0.28, 0.065, 2.855
10.494736842105263, -0.21, 0.122, 2.936
10.505263157894737, 0.0, 0.134, 2.867
10.51578947368421, -0.35, 0.118, 3.362
10.526315789473685, -0.28, 0.167, 3.086
10.536842105263158, -0.21, 0.199, 3.305
10.547368421052632, -0.21, 0.13, 3.293
10.557894736842105, -0.07, -0.239, 3.37
10.56842105263158, -0.21, -0.454, 2.976
10.578947368421053, 0.07, -0.429, 2.839
10.589473684210526, 0.21, -0.49, 3.183
10.6, 0.35, -0.304, 2.932
10.610526315789473, 0.7, -0.198, 2.737
10.621052631578948, 0.7, 0.065, 2.855
10.631578947368421, 0.7, 0.053, 2.924
10.642105263157895, 0.84, 0.552, 2.514
10.652631578947368, 0.91, 0.771, 2.482
10.663157894736843, 0.91, 0.945, 2.299
10.673684210526316, 0.49, 0.84, 2.494
10.68421052631579, 0.56, 0.99, 2.449
10.694736842105263, 0.56, 0.819, 2.206
10.705263157894738, 0.77, 0.901, 2.149
10.715789473684211, 0.49, 0.913, 2.08
10.726315789473684, 0.56, 0.982, 2.092
10.736842105263158, 0.56, 0.763, 2.125
10.74736842105263, 0.49, 0.783, 2.413
10.757894736842106, 0.42, 0.321, 2.615
10.76842105263158, 0.28, 0.576, 2.376
10.778947368421052, 0.21, 0.495, 2.433
10.789473684210526, 0.14, 0.3, 2.328
10.8, 0.0, 0.276, 2.465
10.810526315789474, 0.42, 0.377, 2.697
10.821052631578947, 0.21, 0.475, 2.145
10.83157894736842, 0.14, 0.564, 2.445
10.842105263157896, 0.21, 0.588, 2.307
10.852631578947369, 0.0, 0.471, 2.571
10.863157894736842, 0.0, 0.288, 2.396
10.873684210526315, 0.07, 0.381, 2.271
10.884210526315789, 0.07, 0.219, 2.384
10.894736842105264, 0.21, 0.045, 2.567
10.905263157894737, 0.21, 0.09, 2.717
10.91578947368421, 0.35, -0.048, 2.693
10.926315789473684, 0.49, 0.057, 2.498
10.936842105263159, 0.42, 0.102, 2.648
10.947368421052632, 0.42, 0.065, 2.855
10.957894736842105, 0.35, -0.028, 2.98
10.968421052631578, 0.35, -0.154, 2.887
10.978947368421053, 0.56, -0.292, 2.863
10.989473684210527, 0.28, 0.065, 2.855
11.0, 0.21, 0.126, 2.51
11.010526315789473, 0.35, 0.163, 2.303
11.021052631578947, 0.35, 0.187, 2.165
11.031578947368422, 0.49, 0.532, 2.226
11.042105263157895, 0.42, 0.864, 2.356
11.052631578947368, 0.35, 0.807, 2.275
11.063157894736841, 0.35, 0.471, 2.571
11.073684210526316, 0.49, 0.426, 2.421
11.08421052631579, 0.56, 0.341, 2.903
11.094736842105263, 0.42, 0.353, 2.834
11.105263157894736, 0.35, 0.159, 2.729
11.115789473684211, 0.42, 0.3, 2.328
11.126315789473685, 0.42, 0.004, 1.991
11.136842105263158, 0.28, 0.231, 2.315
11.147368421052631, 0.35, 0.175, 2.234
11.157894736842104, 0.07, 0.085, 1.934
11.16842105263158, -0.07, 0.256, 2.177
11.178947368421053, 0.14, 0.195, 2.522
11.189473684210526, 0.07, 0.471, 2.571
11.2, 0.07, 0.771, 2.482
11.210526315789474, 0.07, 0.759, 2.55
11.221052631578948, 0.0, 0.467, 2.997
11.23157894736842, 0.14, 0.398, 2.984
11.242105263157894, 0.42, 0.714, 2.4
11.25263157894737, 0.35, 0.171, 2.66
11.263157894736842, 0.49, -0.06, 2.761
11.273684210526316, 0.49, -0.093, 2.542
11.284210526315789, 0.35, -0.15, 2.461
11.294736842105262, 0.35, 0.126, 2.51
11.305263157894737, 0.28, -0.162, 2.53
11.31578947368421, 0.28, -0.231, 2.518
11.326315789473684, 0.42, -0.202, 3.163
11.336842105263157, 0.42, -0.218, 3.658
11.347368421052632, 0.49, -0.17, 3.382
11.357894736842105, 0.49, -0.267, 2.725
11.368421052631579, 0.63, -0.154, 2.887
11.378947368421052, 0.77, -0.279, 2.794
11.389473684210527, 0.49, -0.324, 2.644
11.4, 0.63, -0.304, 2.932
11.410526315789474, 0.77, 0.005, 3.199
11.421052631578947, 0.49, 0.086, 3.143
11.43157894736842, 0.7, 0.337, 3.329
11.442105263157895, 0.63, 0.159, 2.729
11.452631578947368, 0.49, 0.098, 3.074
11.463157894736842, 0.07, -0.004, 2.843
11.473684210526315, 0.07, -0.073, 2.83
11.48421052631579, 0.14, -0.214, 3.232
11.494736842105263, 0.21, -0.227, 3.301
11.505263157894737, 0.35, -0.271, 3.151
11.51578947368421, 0.49, -0.409, 3.126
11.526315789473685, 0.63, -0.324, 2.644
11.536842105263158, 0.63, -0.117, 2.68
11.547368421052632, 0.49, -0.142, 2.818
11.557894736842105, 0.42, -0.117, 2.68
11.56842105263158, 0.42, 0.037, 2.21
11.578947368421053, 0.28, 0.15, 2.372
11.589473684210526, 0.21, 0.183, 2.591
11.6, 0.21, 0.252, 2.603
11.610526315789473, 0.14, 0.321, 2.615
11.621052631578948, 0.14, 0.353, 2.834
11.631578947368421, 0.14, 0.345, 2.478
11.642105263157895, 0.35, 0.463, 2.214
11.652631578947368, 0.28, 0.333, 2.546
11.663157894736843, 0.21, 0.357, 2.409
11.673684210526316, 0.35, 0.069, 2.429
11.68421052631579, 0.35, 0.021, 2.705
11.694736842105263, 0.35, -0.06, 2.761
11.705263157894738, 0.14, 0.215, 2.81
11.715789473684211, 0.56, 0.077, 2.786
11.726315789473684, 0.77, 0.041, 2.993
11.736842105263158, 0.77, 0.134, 2.867
11.74736842105263, 0.56, 0.171, 2.66
11.757894736842106, 0.63, 0.077, 2.786
11.76842105263158, 0.63, -0.028, 2.98
11.778947368421052, 0.56, 0.053, 2.924
11.789473684210526, 0.28, 0.159, 2.729
11.8, 0.42, -0.028, 2.98
11.810526315789474, 0.56, 0.349, 3.26
11.821052631578947, 0.35, 0.43, 3.203
11.83157894736842, 0.21, 0.305, 3.11
11.842105263157896, 0.14, 0.191, 2.948
11.852631578947369, 0.14, 0.053, 2.924
11.863157894736842, 0.35, 0.021, 2.705
11.873684210526315, 0.0, 0.053, 2.924
11.884210526315789, 0.14, 0.021, 2.705
11.894736842105264, 0.14, 0.09, 2.717
11.905263157894737, 0.07, 0.033, 2.636
11.91578947368421, -0.07, 0.134, 2.867
11.926315789473684, -0.07, 0.171, 2.66
11.936842105263159, -0.07, 0.309, 2.684
11.947368421052632, -0.07, 0.207, 2.453
11.957894736842105, 0.0, 0.24, 2.672
11.968421052631578, 0.07, 0.467, 2.997
11.978947368421053, 0.14, 0.446, 2.709
11.989473684210527, 0.14, 0.406, 2.133
12.0, 0.21, 0.349, 2.052
12.010526315789473, 0.28, 0.333, 2.546
12.021052631578947, 0.21, 0.146, 2.798
12.031578947368422, 0.28, 0.272, 2.891
12.042105263157895, 0.21, 0.422, 2.847
12.052631578947368, 0.07, 0.361, 3.191
12.063157894736841, 0.21, 0.329, 2.972
12.073684210526316, 0.14, 0.341, 2.903
12.08421052631579, 0.07, 0.507, 2.364
12.094736842105263, 0.0, 0.528, 2.652
12.105263157894736, 0.0, 0.653, 2.745
12.115789473684211, 0.07, 0.26, 2.96
12.126315789473685, -0.21, 0.017, 3.13
12.136842105263158, -0.35, 0.017, 3.13
12.147368421052631, -0.21, -0.154, 2.887
12.157894736842104, -0.28, -0.121, 3.106
12.16842105263158, -0.35, -0.34, 3.139
12.178947368421053, -0.28, -0.04, 3.049
12.189473684210526, -0.14, -0.146, 3.244
12.2, 0.0, -0.19, 3.094
12.210526315789474, 0.0, -0.129, 2.749
12.221052631578948, 0.21, -0.097, 2.968
12.23157894736842, 0.28, -0.202, 3.163
12.242105263157894, 0.14, -0.235, 2.944
12.25263157894737, 0.14, -0.21, 2.806
12.263157894736842, 0.21, -0.016, 2.911
12.273684210526316, 0.28, 0.159, 2.729
12.284210526315789, 0.14, 0.41, 2.915
12.294736842105262, 0.0, 0.163, 3.512
12.305263157894737, 0.0, 0.114, 3.787
12.31578947368421, 0.0, 0.256, 3.386
12.326315789473684, 0.07, 0.167, 3.086
12.336842105263157, 0.28, 0.086, 3.143
12.347368421052632, 0.14, 0.065, 2.855
12.357894736842105, 0.14, -0.117, 2.68
12.368421052631579, 0.14, 0.077, 2.786
12.378947368421052, 0.14, 0.102, 2.648
12.389473684210527, 0.21, 0.102, 2.648
12.4, 0.07, 0.171, 2.66
12.410526315789474, 0.0, 0.479, 2.928
12.421052631578947, 0.0, 0.337, 3.329
12.43157894736842, -0.07, 0.13, 3.293
12.442105263157895, -0.14, 0.021, 2.705
12.452631578947368, -0.07, 0.296, 2.753
12.463157894736842, 0.07, 0.065, 2.855
12.473684210526315, -0.14, 0.09, 2.717
12.48421052631579, 0.07, -0.073, 2.83
12.494736842105263, 0.21, 0.065, 2.855
12.505263157894737, 0.42, -0.129, 2.749
12.51578947368421, 0.28, -0.198, 2.737
12.526315789473685, 0.35, 0.146, 2.798
12.536842105263158, 0.63, 0.041, 2.993
12.547368421052632, 0.63, 0.183, 2.591
12.557894736842105, 0.35, 0.102, 2.648
12.56842105263158, 0.42, 0.329, 2.972
12.578947368421053, 0.63, 0.442, 3.134
12.589473684210526, 0.56, 0.467, 2.997
12.6, 0.63, 0.227, 2.741
12.610526315789473, 0.63, 0.39, 2.628
12.621052631578948, 0.42, 0.759, 2.55
12.631578947368421, 0.21, 0.345, 2.478
12.642105263157895, 0.14, 0.394, 2.202
12.652631578947368, 0.14, 0.633, 2.457
12.663157894736843, 0.28, 0.402, 2.559
12.673684210526316, 0.21, 0.45, 2.283
12.68421052631579, 0.07, 0.45, 2.283
12.694736842105263, 0.07, 0.645, 2.388
12.705263157894738, -0.14, 0.426, 2.421
12.715789473684211, 0.0, 0.564, 2.445
12.726315789473684, -0.14, 0.325, 2.19
12.736842105263158, -0.21, 0.268, 2.109
